Product Name,Product Image URL,Product Description
"Sunfun

Loungemöbel-Set Kathrin",https://media.cdn.bauhaus/m/242293/15.jpg,"Mit dem Sunfun Eckloungeset Kathrin lässt sich ein gemütlicher Platz auf der Terrasse oder im Garten schaffen. Der Tisch und die Gestelle sind aus robustem Akazienholz gearbeit und in einer Teak-Optik gehalten. Die anthrazitfarbenen Sitz- und Rückenkissen bieten Komfort und bilden ein elegantes Erscheinungsbild. Das Set besteht aus einem Loungetisch, einem Sessel, einem Mittelelement und einem Eckelement mit dem sich die beiden Sofaelemente verbinden lassen. Das erste Sofaelement besitzt links eine Armlehne und das zweite Element ist mit einer Armlehne auf der linken Seite ausgestattet. So bietet das elegante Loungemöbelset Platz für ca. 7 Personen."
"Sunfun

Gartenmöbel-Set Pauline",https://media.cdn.bauhaus/m/1520845/15.jpg,"Das Sunfun Gartenmöbel-Set Pauline besteht aus einem Sunfun Pauline Gartentisch und 4 Sunfun Pauline Klubsesseln. Der Low-Dining Couchtisch Pauline von Sunfun wurde aus hochwertigem PE-Halfmoon-Geflecht in bambusgrau hergestellt und verfügt über ein stabiles Aluminiumuntergestell. Die Tischplatte besteht aus robustem 8 mm dickem Sicherheitsglas mit Facettenschliff. Die Sunfun Klubsessel Pauline bestehen aus einem hochwertigem und pflegeleichtem Polyrattan-Geflecht und bieten eine bequeme und komfortable Sitzfläche, die ein zeitloses und modernes Design hat."
"Sunfun

Gartenmöbel-Set Diana",https://media.cdn.bauhaus/m/451341/15.jpg,"Das schöne Gartenmöbel-Set Diana ist aus vorgeöltem Akazienholz aus nachhaltig bewirtschafteten Wäldern gearbeitet und verfügt über schöne Sitz- und Rückenkissen für gemütlichen Sitzkomfort. Das 4-teilige Set besteht aus einem Tisch, einer Bank und 2 Stühlen sowie den passenden Sitz- und Rückenauflagen. Gefertigt sind diese aus hochwertigem Polyester. Das Set kann nicht nur im Garten oder auf der Terrasse verwendet werden, sondern macht auch im Wohnraum eine tolle Figur. Eine regelmäßige Reinigung mit milder Seifenlauge oder Holzreiniger sowie 1 - 2 Behandlungen mit Holzöl pro Jahr werden empfohlen, um die natürlich schöne Optik des Holzes zu erhalten."
Gartenmöbel-Set Diana,https://media.cdn.bauhaus/m/667025/15.jpg,"Das 4-teilige Gartenmöbelset Diana besteht aus dem stabilen Akazienholztisch Diana, der 2-Sitzer Akazienholzbank Diana und 2 Akazienholz Klappsesseln Diana. Dank des hochwertigen Holzes ist das Set witterungsbeständig und resistent gegenüber Schädlingen und Pilzen. Bei Bedarf lassen sich Tisch und Sessel einfach zusammenklappen und leicht verstauen. Somit können sie überall und jederzeit problemlos bewegt und verwendet werden. Die zum Set gehörende Bank bietet, mit ihrer Länge von 116 cm und den beiden seitlichen Armlehnen einen komfortablen Sitzplatz für bis zu 2 Personen. Durch die natürliche Holzoptik lässt sich das Set harmonisch in viele Gärten einfügen. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Gartenmöbel-Sets werden ohne Dekoration verkauft."
"Sunfun Hannah
Loungemöbel-Set",https://media.cdn.bauhaus/m/333407-1/15.jpg,"Mit dem 3-teiligen Loungemöbel-Set Hannah von Sunfun steht der individuellen, flexiblen Umgestaltung nichts mehr im Wege, da verschiedene Stellmöglichkeiten realisiert werden können. Das Set setzt sich aus zwei Sofaelementen und einem Loungetisch zusammen. Der hellgraue pulverlackbeschichtete Aluminiumrahmen sorgt dabei für Stabilität und in Kombination mit den grauen Sitz- und Rückenkissen für ein elegantes Design. Die Kissen sind mit Reißverschlüssen ausgestattet, wodurch die Bezüge abgenommen und einfach gereinigt werden können."
Gartenmöbel-Set Diana/Sonja,https://media.cdn.bauhaus/m/199532/15.jpg,"Das 5-teilige Gartenmöbelset besteht aus einem Diningtisch sowie vier Gartenstühlen. Der Sunfun Ausziehtisch Diana besticht mit seiner natürlichen Optik. Das pflegeleichte und robuste Akazienholz ist größtenteils unbehandelt und wurde lediglich vorgeölt, so lässt sich die edle Maserung erkennen. Der ovale Tisch hat eine Länge von 150 cm und kann auf 200 cm erweitert werden. Ausgezogen bietet er so genügend Platz für bis zu 8 Personen. Der Diningsessel Sonja aus strapazierfähigem Kunststoff zeichnet sich durch seine ergonomisch geformte Sitzschale mit Regenwasserablauf-Spalten aus. Das filigrane Untergestell besteht aus lackiertem Eukalyptusholz und sorgt für die notwendige Stabilität. Der Stuhl lässt sich einfach mit Wasser und einer weichen Bürste oder einem Schwamm reinigen. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Promadino

Sitzgruppen-Set Summer",https://media.cdn.bauhaus/m/969590/15.jpg,Dieses hochwertige 3-teilige Gartenmöbel-Set von Promadino besteht aus 2 Bänken mit Rückenlehnen und einem eckigen Tisch und ist ein optisches Highlight für Ihre Terrasse oder Ihren Garten. Die bereits wetterfest in Honigbraun imprägnierte Garnitur aus FSC®-zertifizierten Nadelholz überzeugt zudem durch ihr rustikales Design und die hochwertige Verarbeitung. Die formschönen Sitzbänke sorgen für eine bequeme Sitzposition und bieten jeweils bis zu 3 Personen ausreichend Platz zum gemütlichen Zusammensein. Gartenmöbel werden ohne Dekoration ausgeliefert.
"Plus

Sitzgruppen-Set Zigma",https://media.cdn.bauhaus/m/276273/15.jpg,"Der Picknicktisch Zigma von Plus zeichnet sich durch das zickzack-förmige Gestell aus. Die Oberflächen sind aus druckimprägniertem Nadelholz gefertigt und das Gestell aus feuerverzinktem Stahl. Diese Kombination sorgt nicht nur für Robustheit, sondern auch für einen dynamischen, modernen Look. Diese Variante verbindet zwei Versionen der Zigma-Tischreihe und schafft somit Platz für bis zu 12 Personen. Das Verbindungsmodul ist aus perforiertem, feuerverzinktem Stahl gefertigt und eine Bank ist mit einer Rückenlehne ausgestattet."
Gartenmöbel-Set Diana,https://media.cdn.bauhaus/m/667011/15.jpg,"Das 5-teilige Gartenmöbelset Diana besteht aus dem stabilen Akazienholztisch Diana und 4 Diana Akazienholz Positionssesseln. Dank des hochwertigen Akazienholzes sind Tisch und Sessel witterungsbeständig und resistent gegenüber Schädlingen und Pilzen. Bei Bedarf lassen sie sich einfach zusammenklappen und leicht verstauen. Somit können sie überall und jederzeit problemlos bewegt und verwendet werden. Durch die natürliche Optik passen sie in jeden Garten oder auf jede Terrasse. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Gartenmöbel-Sets werden ohne Dekoration verkauft."
Gartenmöbel-Set Carina/Neila,https://media.cdn.bauhaus/m/146294/15.jpg,"Das 7-teilige Gartenmöbel-Set Carina/Neila von Sunfun besteht aus einem Gartentisch und 6 Gartenstühlen. Der Sunfun Ausziehtisch Carina besticht mit dem schlichten Stahlgestell in Anthrazit und einer Holzplatte in Teak-Optik. Die Tischplatte aus Akazienolz ist robust und widerstandsfähig. Im einfachen Zustand hat der Tisch eine Länge von 180 cm bei einer Breite von 100 cm. Mit einem Mittelstück kann der Tisch um 60 cm erweitert werden und bietet so ausreichend Platz für bis zu 10 Personen. Der Stapelsessel Neila von Sunfun besteht aus witterungsbeständigem PE-Geflecht und einem beschichteten Stahlgestell. Er ist bequem und leicht zu verstauen und somit bestens für Balkon und Terrasse geeignet. Er zeichnet sich durch seine hohe Widerstandsfähigkeit gegen UV-Strahlung, Wind und Wetter sowie durch seine Formstabilität aus.Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
Gartenmöbel-Set Pauline,https://media.cdn.bauhaus/m/667010/15.jpg,"Das 4-teilige Gartenmöbelset Pauline besteht aus dem Pauline Gartentisch, 2 Klubsesseln Pauline und der 2-Sitzer Gartenbank Pauline. Alle Bestandteile des Sets bestehen aus hochwertigem und pflegeleichtem Polyrattan-Geflecht und besitzen ein stabiles Aluminium Untergestell. Die Tischplatten des 130 cm langen Tisches ist aus Sicherheitsglas gefertigt. Sowohl Sessel als auch Bank bieten mit ihren bequemen Sitzkissen einen hohen Sitzkomfort. Die Rückenlehne der Gartenbank lässt sich zudem, mit Hilfe einer Gasdruckfeder, über einen seitlichen Hebel, bequem und einfach nach hinten verstellen, sodass auch gemütliches Entspannen kein Problem ist. Das Set vereint moderne Optik mit klarem Design und eignet sich ideal für ein gemütliches Beisammensitzen im Garten oder auf der Terrasse. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Gartenmöbel-Sets werden ohne Dekoration verkauft."
Gartenmöbel-Set Diana,https://media.cdn.bauhaus/m/667038/15.jpg,"Das 4-teilige Gartenmöbelset Diana besteht aus dem stabilen Akazienholztisch Diana, der 3-Sitzer Akazienholzbank Diana und 2 Akazienholz Positionssesseln Diana. Dank des hochwertigen Holzes ist das Set witterungsbeständig und resistent gegenüber Schädlingen und Pilzen. Bei Bedarf lassen sich Tisch und Sessel einfach zusammenklappen und leicht verstauen. Somit können sie überall und jederzeit problemlos bewegt und verwendet werden. Die 3-Sitzer Bank bietet, mit ihrer Länge von 156 cm und den beiden seitlichen Armlehnen eine komfortable Sitzfläche für bis zu 3 Personen. Durch die natürliche Holzoptik lässt sich das Set in viele Gärten harmonisch einfügen. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Sunfun

Gartenmöbel-Set Sophie",https://media.cdn.bauhaus/m/667370/15.jpg,"Das Gartenmöbelset Sophie besteht aus einer 2-er Sitzbank sowie einem passenden Gartentisch. Das Obermaterial ist aus strapazierfähigem Kunststoffgeflecht gefertigt, Untergestelle von Tisch und Bank bestehen aus robustem aber leichtem Aluminium. Die Polster sind aus pflegeleichtem Polyester hergestellt. Das Design wird durch eine Glas-Tischplatte abgerundet."
"Sunfun Neila
Balkonmöbel-Set",https://media.cdn.bauhaus/m/378062-2/15.jpg,"Das 3-tlg. Sunfun Neila Balkon-Set besteht aus einem Balkonklapptisch Neila und zwei Balkonstühlen Neila. Der Tisch und die Stühle sind ideal aufeinander abgestimmt. Sie bestehen aus UV- und witterungsbeständigem PE-Geflecht und einem stabilen Aluminiumg-Gestell. Dank der kompakten Größe und der Klappfunktion lässt sich das Set ideal auf dem Balkon einsetzen. Das Material ist nicht nur besonders langlebig, sondern auch einfach zu reinigen. Bei Bedarf können die Möbel einfach mit einem feuchten Tuch und milder Seifenlauge gereinigt werden. Die Möbel werden ohne Dekoration verkauft."
Gartenmöbel-Set Annika,https://media.cdn.bauhaus/m/1520864/15.jpg,"Das Gartenmöbel-Set Annika besteht aus einem runden Gartentisch und 4 Annika Stühlen. Runde Gartentische haben einen großen Vorteil: in geselliger Runde können entspannt Gespräche geführt werden - und zwar mit jeder Person am Tisch. Der Diningtisch mit einem Durchmesser von 110 cm bietet in diesem Set großzügig Platz für 4 Personen. Der Diningstuhl Annika hat ein luftiges Design. Mit stabilem Metallgestell und ansprechend geformter, geschlitzter Sitzschale aus Kunststoff kann er mit pflegeleichten Materialien punkten und bietet zeitglich überraschenden Komfort."
"Sunfun Diana
Gartenmöbel-Set",https://media.cdn.bauhaus/m/667027/15.jpg,"Das 4-teilige Gartenmöbelset Diana von Sunfun besteht aus einem Tisch, einer Bank und zwei Stühlen. Alle Möbel bestehen aus einem hochwertigen und stabilen Akazienholz aus nachhaltig bewirtschafteten Wäldern und sind somit witterungsbeständig und resistent gegenüber Schädlingen und Pilzen. Der Sunfun Klapptisch Diana bietet mit seiner Länge von 150 cm Platz für bis zu 4 Personen und lässt sich bei Bedarf einfach zusammenklappen und leicht verstauen. Der Klapptisch kann somit überall und jederzeit problemlos bewegt und verwendet werden. Außerdem fügt er sich mit seiner natürlichen und zeitlosen Optik in jedes Ambiente ein. Der Klapptisch lässt sich nach Belieben mit verschiedenen Gartenstühlen kombinieren und stellt somit ein passenden Hingucker auf jeder Terrasse und jedem Garten dar. Der Positionssessel Diana lässt sich problemlos zusammenklappen und ist somit platzsparend verstaubar und einfach zu transportieren. Dank seiner kompakten Größe kann er ideal auch auf kleinen Balkonen eingesetzt werden. Für die optimale Pflege wurde der Sessel bereits mit Hartholzöl vorbehandelt. Die Sunfun Gartenbank Diana bietet mit ihrer Länge von 116 cm einen komfortablen Sitzplatz für bis zu 2 Personen. Die Verbindung aus natürlichem Holz und moderner Optik sorgen für ein attraktives Erscheinungsbild. Die Bank lässt sich einfach und schnell aufbauen. Die beiden Armlehnen an den jeweiligen Seiten sorgen für eine angenehme Sitzposition. Durch ihre schlichte Formgebung passt sie sich jedem Garten und jeder Terrasse individuell an. Um die Optik von Gartenmöbeln langfristig schön und frisch zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
Gartenmöbel-Set Messina,https://media.cdn.bauhaus/m/666991-1/15.jpg,"Dieses 6-teilige Gartenmöbelset besteht aus einem Ausziehtisch, vier Klappstühlen und dem Balkonschirm Messina II. Der Tisch sowie die Stühle sind aus Akazienholz aus nachhaltig bewirtschafteten Wäldern gefertigt. Durch die White-Washed Technik erscheinen sie in angesagtem Used-Look, sodass sie ein ganz besonderes Flair auf die Terrasse und in den Garten bringen. Alle Möbel sind klappbar und können so bei Nichtgebrauch platzsparend verstaut werden. Der Bezug des Balkonschirmes besteht aus robustem Polyester, das Gestell aus pulverlackbeschichtetem Stahl. Mit Hilfe des Knick-Gelenkes lässt sich der Schirm in die gewünschte Position neigen und bietet mit seinem Lichtschutzfaktor UV 40+ jederzeit Schutz vor Sonnenstrahlung. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Gartenmöbel-Sets werden ohne Dekoration verkauft."
"Sunfun Moni
Balkonmöbel-Set I",https://media.cdn.bauhaus/m/563405/15.jpg,"Das 3-tlg. Sunfun Balkon-Set Moni besteht aus einem Klapptisch Moni und zwei Klappstühlen Moni. Der Tisch und die Stühle sind ideal aufeinander abgestimmt. Sie bestehen aus Akazienholz und einem pulverlackbeschichtetem Stahlgestell. Dank der kompakten Größe und der Klappfunktion lässt sich das Set ideal auf dem Balkon einsetzen. Alle Holzteile sind bereits mit Hartholzöl vorbehandelt. Eine regelmäßige Reinigung mit Holzreiniger und 1-2-mal jährlich ölen sind empfehlenswerte Maßnahmen, um Ihre Gartenmöbel länger schön aussehen zu lassen. Möbel werden ohne Dekoration geliefert."
Gartenmöbel-Set Saturn/Sola 140/90,https://media.cdn.bauhaus/m/1236218/15.jpg,"Mit dem Gartenmöbelset Saturn/Sola lässt sich ein gemütlicher Platz auf der Terrasse oder im Garten schaffen. Die Stühle verfügen über ein robustes Aluminiumgestell, welches stabil aber zugleich angenehm leicht ist. Die Tischplatte besteht zudem aus HPL. Die Textilfläche bieten Komfort und bilden ein elegantes Erscheinungsbild. Das Set bietet Platz für bis zu 6 Personen und lädt zum ausgiebigen Entspannen ein. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Plus

Sitzgruppen-Set",https://media.cdn.bauhaus/m/261049/15.jpg,"Das Sitzgruppen-Set von Plus besteht aus einem Tisch und zwei Bänken und bietet Platz für bis zu 6 Personen. Das verzinkte Stahlgestell und das druckimprägnierte Nadelholz sorgen für Robustheit und ein schlichtes, zeitloses Design."
Gartenmöbel-Set Diana,https://media.cdn.bauhaus/m/667016/15.jpg,"Das 5-teilige Gartenmöbelset Diana besteht aus dem stabilen Akazienholztisch Diana und 4 Diana Akazienholz Klappsesseln. Dank des hochwertigen Akazienholzes sind Tisch und Sessel witterungsbeständig und resistent gegenüber Schädlingen und Pilzen. Bei Bedarf lassen sie sich einfach zusammenklappen und leicht verstauen. Somit können sie überall und jederzeit problemlos bewegt und verwendet werden. Durch ihre natürliche Optik passen sie in jede Gartenumgebung. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Gartenmöbel-Sets werden ohne Dekoration verkauft."
"Sunfun Hannah
Loungemöbel-Set",https://media.cdn.bauhaus/m/142961/15.jpg,"Entspannung in unterschiedlichen Stellvarianten bietet das Sunfun Hannah Loungeset. Das 5-teilige Set besteht aus zwei Sesselelementen, zwei Hockern und einem Loungetisch."
